tweet_id,tweet,screen_name,name,date,avatar
502721682,Watching 30 some MFA students doing the soulja boy is owning. I got nothing else. Good night.,formalplay,formalplay,12-14-2007 21:12:51,http://s3.amazonaws.com/twitter_production/profile_images/17706772/formalplay_normal.jpg
506402712,new world weights and measures: front yard is roughly 1.75 tiny dogs deep.,jamesv,james vreeland,12-16-2007 09:45:08,http://s3.amazonaws.com/twitter_production/profile_images/66558728/skull_001_normal.jpg
523280952,I can't believe you didn't know I'm 21. I've been drunk for like the last month.,nanaenay,ranae heuer,12-21-2007 21:39:08,http://s3.amazonaws.com/twitter_production/profile_images/17150672/wine_normal.jpg
525772992,"@danielpunkass I never believe people who say, ""I'd buy your product if you'd..."" No you wouldn't. You'd just have more demands.",wilshipley,Wil Shipley,12-22-2007 22:19:56,http://s3.amazonaws.com/twitter_production/profile_images/68548797/B_galla_Mask_normal.png
529468152,"Number of days I can stay in bed not coding before I go completely bat shit insane: three, apparently.",bmf,Mike Lee,12-24-2007 06:55:42,http://s3.amazonaws.com/twitter_production/profile_images/68212694/Bio-48x48x72_normal.png
530173332,"My 90 year old grandmother wants a chnainsaw. Says she wants to trim her trees. Um, no.",ccg,Crystal Williams,12-24-2007 11:43:44,http://s3.amazonaws.com/twitter_production/profile_images/56994539/2685416967_4053bfb4cb_normal.jpg
530387352,"Nothing says New York like a Jew buying Hindu deities as Christmas gifts from a Muslim shopkeeper in Curry Hill. God bless us, every one.",zeldman,Jeffrey Zeldman,12-24-2007 13:34:24,http://s3.amazonaws.com/twitter_production/profile_images/68890205/n548362954_1051320_5065_normal.jpg
544309002,Brett Michaels use to be so pretty.,essl,Mike Essl,12-29-2007 10:00:55,http://s3.amazonaws.com/twitter_production/profile_images/58405580/essl_twit_normal.png
552780302,"Oh, God I wish my kids were hungover.",scottsimpson,Scott Simpson,01-01-2008 09:27:06,http://s3.amazonaws.com/twitter_production/profile_images/63487780/twitterphoto_normal.jpg
556734662,Feel Strong. Be Healthy. Save on Quinine!,jenspec,Jen Spectacular,01-02-2008 16:41:20,http://s3.amazonaws.com/twitter_production/profile_images/60243704/twitter_pic_normal.jpg
559020982,Whoever set the WolfAnalSac.jpeg as my desktop is going to get it.,Dknoph,Dave Knoph,01-03-2008 09:26:39,http://s3.amazonaws.com/twitter_production/profile_images/32330942/Picture_23_normal.png
559777672,hashtable ... where I keep my drugs and pipe,alexchoi,alexchoi,01-03-2008 14:14:20,http://s3.amazonaws.com/twitter_production/profile_images/15268462/97263867_N00_normal.jpg
560788242,"Just invented Pillowdrome, the best sport EVER.  Requirements: 2 drunk people, 2 pillows, and a kitchen island.",scottsimpson,Scott Simpson,01-03-2008 20:47:04,http://s3.amazonaws.com/twitter_production/profile_images/63487780/twitterphoto_normal.jpg
560868692,"Furnace guy showed me the air intake filter which was last changed circa 1937. It looked like a deep, grey, shag carpet.",Caterina,Caterina,01-03-2008 21:22:03,http://s3.amazonaws.com/twitter_production/profile_images/14186132/thumb7_normal.jpg
562084812,@jm3 - sending your mother as many cotton balls as are available to me.,kosta,Kosta Stratigos,01-04-2008 06:40:32,http://s3.amazonaws.com/twitter_production/profile_images/20794332/the_bandit_normal.jpg
576516592,"took robitussin and sudafed last night to help with my cold, ended up dreaming of the apocalypse. oops.",ccg,Crystal Williams,01-08-2008 09:57:59,http://s3.amazonaws.com/twitter_production/profile_images/56994539/2685416967_4053bfb4cb_normal.jpg
586175542,"In the 80's, MAD magazine responded to every complaint letter with ""thanks for your concern, the person responsible has been fired.""",apelad,Adam Koford,01-10-2008 20:09:16,http://s3.amazonaws.com/twitter_production/profile_images/149939639/twitterpip_normal.png
586216432,"Arriving home from vacation to find that, yet again, our house has not been replaced by a pile of cash and a note reading ""LIVE YOUR DREAM"".",scottsimpson,Scott Simpson,01-10-2008 20:26:06,http://s3.amazonaws.com/twitter_production/profile_images/63487780/twitterphoto_normal.jpg
586325912,realizing that I like cooking because sauteing sounds like tiny applause,kaiton,kaiton,01-10-2008 21:11:51,http://s3.amazonaws.com/twitter_production/profile_images/68105217/escher_normal.png
595863142,"I think everyone in the bookstore would agree that I just said ""Oh! Tramp stamp!"" far too loudly.",scottsimpson,Scott Simpson,01-13-2008 17:50:27,http://s3.amazonaws.com/twitter_production/profile_images/63487780/twitterphoto_normal.jpg
598454272,"""Shame on a nigga who try to run game on a nigga."" Ol Dirty Bastard's Corollary to the Golden Rule",scottsimpson,Scott Simpson,01-14-2008 10:03:15,http://s3.amazonaws.com/twitter_production/profile_images/63487780/twitterphoto_normal.jpg
602557992,Watching 2 squirrels 'do it' while hanging on to the side of the fence is helping on what is otherwise a terrible terrible day.,formalplay,formalplay,01-15-2008 10:23:42,http://s3.amazonaws.com/twitter_production/profile_images/17706772/formalplay_normal.jpg
603238742,NO BRAINS NO HEADACHE,pheezy,evan cordes,01-15-2008 15:20:19,http://s3.amazonaws.com/twitter_production/profile_images/16223042/51035644690_N01_normal.jpg
603642192,"Yeah, looking at it more, the MacBook Air is a bit too pillowy / toilet-seaty for me.  Also, that port-flap will break in 5.. 4.. 3..",lmorchard,l.m. orchard,01-15-2008 17:54:07,http://s3.amazonaws.com/twitter_production/profile_images/55461184/heeed9_normal.jpg
610539022,Wishing del.icio.us was cool like feedmelinks and removed itself from the history (or however you did it) for less back button hitting.,formalplay,formalplay,01-17-2008 11:08:03,http://s3.amazonaws.com/twitter_production/profile_images/17706772/formalplay_normal.jpg
610698452,"a little concerned that the global nav on my hotel's website is ""fantasize | flavours | frolicking | fetish""",jamesv,james vreeland,01-17-2008 12:01:42,http://s3.amazonaws.com/twitter_production/profile_images/66558728/skull_001_normal.jpg
610924562,@kosta @jackpine It's true I'm on the cover of Scion Magazine. I'm desperate for extra copies...  Here is a pic: http://tinyurl.com/ytvf25,essl,Mike Essl,01-17-2008 13:17:18,http://s3.amazonaws.com/twitter_production/profile_images/58405580/essl_twit_normal.png
612174272,"@egon_ linkpoint verification, I can barely think, Matt is a monster",alexchoi,alexchoi,01-17-2008 20:32:43,http://s3.amazonaws.com/twitter_production/profile_images/15268462/97263867_N00_normal.jpg
614111232,why does my roommate need 3 alarm clocks!?!,alexchoi,alexchoi,01-18-2008 08:22:36,http://s3.amazonaws.com/twitter_production/profile_images/15268462/97263867_N00_normal.jpg
615055142,Willing to bet this lowercase logotype with a single descender was designed by an only child.,cowpiesurprise,Rob Weychert,01-18-2008 13:23:25,http://s3.amazonaws.com/twitter_production/profile_images/65826591/n703562065_3384_normal.jpg
625528162,Scrolling down a page at Amazon is a trip through the history of web design. Somewhere below the Customer Reviews I found a trilobite.,scottsimpson,Scott Simpson,01-21-2008 14:40:21,http://s3.amazonaws.com/twitter_production/profile_images/63487780/twitterphoto_normal.jpg
630549882,"For some reason in a bar, in the lower east side, watching Bloodsport.",jamesv,james vreeland,01-22-2008 19:04:54,http://s3.amazonaws.com/twitter_production/profile_images/66558728/skull_001_normal.jpg
633304972,"man, the sweetest words in web development are ""Oh! It was just a cache issue"". Like waking up from a bad nightmare to find was just a dream",ccg,Crystal Williams,01-23-2008 10:43:26,http://s3.amazonaws.com/twitter_production/profile_images/56994539/2685416967_4053bfb4cb_normal.jpg
641273522,"The sequel to Rock Band in which I will finally be able to show off my chops: Excel Hero. ""VLOOKUP this, bitch!""",scottsimpson,Scott Simpson,01-25-2008 11:53:59,http://s3.amazonaws.com/twitter_production/profile_images/63487780/twitterphoto_normal.jpg
649239912,Fireworks in the bay. I think we're just all agreeing that January has been crap and we're starting 2008 over...,plasticbagUK,Tom Coates,01-27-2008 20:08:06,http://s3.amazonaws.com/twitter_production/profile_images/83710369/Photo_1_normal.jpg
655488402,I'm one of those people that thinks cilantro tastes like soap. Could this genetic defect explain my hatred of Radiohead?,essl,Mike Essl,01-29-2008 07:32:07,http://s3.amazonaws.com/twitter_production/profile_images/58405580/essl_twit_normal.png
656669402,LABOR IS A LIFE-DESTROYING ACTIVITY,jennyholzer,Jenny Holzer,01-29-2008 13:02:32,http://s3.amazonaws.com/twitter_production/profile_images/25643062/jenny_holzer_normal.jpg
656681192,"""Duuudee, you have the biggest AppleCare file I've ever seen!"" -- Apple Care Support guy",dcurtis,Dustin Curtis,01-29-2008 13:05:58,http://s3.amazonaws.com/twitter_production/profile_images/96173253/blue-fish_normal.png
657647352,"Doing my laundry, later put the kids to bed, after that gimp pron",nanaenay,ranae heuer,01-29-2008 18:12:01,http://s3.amazonaws.com/twitter_production/profile_images/17150672/wine_normal.jpg
661501512,Kwame did it for the LULZ.,Dknoph,Dave Knoph,01-30-2008 17:05:41,http://s3.amazonaws.com/twitter_production/profile_images/32330942/Picture_23_normal.png
661573172,the fumes stimulate creativity,dcurtis,Dustin Curtis,01-30-2008 17:30:08,http://s3.amazonaws.com/twitter_production/profile_images/96173253/blue-fish_normal.png
664380762,"Well, I guess finding a pile of hundreds of dead bees in the basement is better than a swarm of live ones.",formalplay,formalplay,01-31-2008 16:52:16,http://s3.amazonaws.com/twitter_production/profile_images/17706772/formalplay_normal.jpg
664533352,"ugh, seriously, if you autocad and can't fucking remove caps lock before you chat with me, *go the fuck away*",alexchoi,alexchoi,01-31-2008 17:49:54,http://s3.amazonaws.com/twitter_production/profile_images/15268462/97263867_N00_normal.jpg
664579952,"nuviphone, first iPhone competition out there that doesn't make me want to punch a korean engineer in the face",alexchoi,alexchoi,01-31-2008 18:06:51,http://s3.amazonaws.com/twitter_production/profile_images/15268462/97263867_N00_normal.jpg
664963312,pah-lah-tin-oh and helvetica new,dcurtis,Dustin Curtis,01-31-2008 21:03:43,http://s3.amazonaws.com/twitter_production/profile_images/96173253/blue-fish_normal.png
667049642,"Working for a large company is a bit like being a parasite on a gigantic Sea Kraken, always nervous about its digestive and sexual problems.",plasticbagUK,Tom Coates,02-01-2008 09:40:31,http://s3.amazonaws.com/twitter_production/profile_images/83710369/Photo_1_normal.jpg
667235192,"Breaking: terms not yet disclosed on a Google offer to purchase the concept of ""history"" and the emotion ""happiness"".",scottsimpson,Scott Simpson,02-01-2008 10:37:23,http://s3.amazonaws.com/twitter_production/profile_images/63487780/twitterphoto_normal.jpg
667996992,Missed Connections - You: Guy on MUNI who smells like hoagies & bong water; Me: Hot bath. Could you be my soapy ring-leaver? Enter me today!,hotdogsladies,hotdogsladies,02-01-2008 14:52:38,http://s3.amazonaws.com/twitter_production/profile_images/51857279/merlin_icon_184-1_normal.png
674708842,"Movie ended. Now i'm torn. It'd be neat to see the one team get a perfect season. On the other hand, I don't give a fuck about 'sports'.",formalplay,formalplay,02-03-2008 18:55:23,http://s3.amazonaws.com/twitter_production/profile_images/17706772/formalplay_normal.jpg
678888462,"We need a giant neon dildo spelling out ""fuck you""",dcurtis,Dustin Curtis,02-04-2008 22:01:37,http://s3.amazonaws.com/twitter_production/profile_images/96173253/blue-fish_normal.png
685449282,you know where you are? you in the jungle baby!,kosta,Kosta Stratigos,02-06-2008 18:27:13,http://s3.amazonaws.com/twitter_production/profile_images/20794332/the_bandit_normal.jpg
685995522,"Watch out for the combo of late night editing, internet access and a jigger of vodka. Absurd semantic twittering ensues. Woe betide the weak",cianna,Cianna Stewart,02-06-2008 23:06:09,http://s3.amazonaws.com/twitter_production/profile_images/182981565/IconAtDreamforce_normal.jpg
688104492,"""that one alien is disturbing because it's like *half-human* -- that shit is distubing"" - @jm3",cousinwil,Wil,02-07-2008 11:39:20,http://s3.amazonaws.com/twitter_production/profile_images/93562863/heavenly_icon_normal.jpg
706290882,4.79 MILLION NUTS,Dknoph,Dave Knoph,02-12-2008 21:44:49,http://s3.amazonaws.com/twitter_production/profile_images/32330942/Picture_23_normal.png
708009122,is it possible that this strange heat inside my ears has come from my morning coffee?,kosta,Kosta Stratigos,02-13-2008 08:17:57,http://s3.amazonaws.com/twitter_production/profile_images/20794332/the_bandit_normal.jpg
708852872,I just passed through an intersection in detroit that had one green light and one red light. HOW ARE YOU SUPPOSED TO REACT TO THAT!?,jambox,Jayme,02-13-2008 12:38:46,http://s3.amazonaws.com/twitter_production/profile_images/147078711/bangs1_normal.jpg
712696042,"The new Indiana Jones trailer does not use Trajan. But, Bank Gothic isn't really any better. It might be worse.",essl,Mike Essl,02-14-2008 10:44:06,http://s3.amazonaws.com/twitter_production/profile_images/58405580/essl_twit_normal.png
712796102,"I'm only interested in fictional political candidates, like Clay Davis and Ron Paul.",scottsimpson,Scott Simpson,02-14-2008 11:12:41,http://s3.amazonaws.com/twitter_production/profile_images/63487780/twitterphoto_normal.jpg
714233052,i've never done the whole inbox zero thing.  mine is more like River of Mail.,lmorchard,l.m. orchard,02-14-2008 18:32:19,http://s3.amazonaws.com/twitter_production/profile_images/55461184/heeed9_normal.jpg
720473122,"_The Diving Bell & The Butterfly_ kept reminding me of ""One"" by Metallica. Which suggests my public school education was worth every nickel.",hotdogsladies,hotdogsladies,02-16-2008 11:31:42,http://s3.amazonaws.com/twitter_production/profile_images/51857279/merlin_icon_184-1_normal.png
723930402,"Damn you internets.. Now I grocery shop in LoLCAT mode: haz, haz, WANTS, DO NOT WANT, haz...",ccg,Crystal Williams,02-17-2008 14:26:54,http://s3.amazonaws.com/twitter_production/profile_images/56994539/2685416967_4053bfb4cb_normal.jpg
724254952,"Blips of ""mindblindness"". Maze sodas.",jenspec,Jen Spectacular,02-17-2008 16:37:24,http://s3.amazonaws.com/twitter_production/profile_images/60243704/twitter_pic_normal.jpg
737912622,My Subway Sandwich Artist™ just curated a delicious Sweet Onion Chicken Teriyaki micro-experience.,scottsimpson,Scott Simpson,02-20-2008 21:02:59,http://s3.amazonaws.com/twitter_production/profile_images/63487780/twitterphoto_normal.jpg
